population,x,y
5,324.58,754.07
22,327.8,754.07
5,328.87,754.07
24,331.02,754.07
16,332.09,754.07
32,322.41,755.0
4,323.49,755.0
6,324.56,755.0
14,327.78,755.0
3,328.85,755.0
13,329.93,755.0
2,331.0,755.0
2,332.07,755.0
7,322.39,755.93
3,327.76,755.93
4,329.91,755.93
16,330.98,755.93
32,326.67,756.85
11,327.74,756.85
335,328.81,756.85
11,329.89,756.85
5,330.96,756.85
2,332.03,756.85
6,326.65,757.78
5,327.72,757.78
6,328.79,757.78
13,329.87,757.78
15,330.94,757.78
27,332.01,757.78
10,328.77,758.7
7,329.85,758.7
8,331.99,758.7
1,333.25,750.37
10,336.47,750.37
20,337.54,750.37
12,338.61,750.37
8,339.69,750.37
8,340.76,750.37
20,341.83,750.37
11,333.23,751.3
3,336.45,751.3
8,337.52,751.3
4,339.67,751.3
4,333.21,752.22
2,337.5,752.22
2,333.19,753.15
2,337.48,753.15
5,333.17,754.07
5,335.31,754.07
4,338.53,754.07
7,333.15,755.0
2,339.59,755.0
1,284.63,767.04
12,286.77,767.04
12,288.92,767.04
25,284.61,767.96
15,285.68,767.96
11,286.75,767.96
23,287.83,767.96
5,288.9,767.96
2,299.77,760.56
2,299.62,767.96
1315,309.44,759.63
3639,310.51,759.63
2,300.84,760.56
14,308.35,760.56
75,309.42,760.56
1,300.82,761.48
46,306.19,761.48
97,307.26,761.48
30,308.33,761.48
15,309.4,761.48
1631,310.48,761.48
2,304.02,762.41
9,305.09,762.41
658,306.17,762.41
121,307.24,762.41
80,308.31,762.41
81,309.39,762.41
2690,310.46,762.41
1,304.0,763.33
97,305.08,763.33
1126,306.15,763.33
3196,307.22,763.33
1897,308.29,763.33
12,309.37,763.33
11,310.44,763.33
307,305.06,764.26
3840,306.13,764.26
6151,307.2,764.26
3491,308.28,764.26
37,309.35,764.26
34,310.42,764.26
10,303.97,765.19
941,305.04,765.19
4508,306.11,765.19
4999,307.19,765.19
4502,308.26,765.19
720,309.33,765.19
34,310.4,765.19
796,305.02,766.11
4039,306.09,766.11
4293,307.17,766.11
651,308.24,766.11
30,309.31,766.11
24,310.38,766.11
2,303.93,767.04
939,305.0,767.04
1393,306.08,767.04
4066,307.15,767.04
3811,308.22,767.04
221,309.29,767.04
35,310.37,767.04
255,304.99,767.96
1244,306.06,767.96
2865,307.13,767.96
1281,308.2,767.96
15,309.27,767.96
17,310.35,767.96
5316,311.59,759.63
4761,312.66,759.63
4677,313.73,759.63
2466,314.81,759.63
1765,315.88,759.63
3261,311.57,760.56
3687,312.64,760.56
3960,313.71,760.56
1070,314.79,760.56
28,315.86,760.56
24,316.93,760.56
4772,311.55,761.48
2274,312.62,761.48
529,313.7,761.48
193,314.77,761.48
3,315.84,761.48
23,316.91,761.48
1763,317.99,761.48
52,311.53,762.41
43,312.6,762.41
7,313.68,762.41
5,314.75,762.41
3,315.82,762.41
1,316.9,762.41
4,317.97,762.41
24,311.51,763.33
11,312.59,763.33
13,313.66,763.33
7,315.8,763.33
26,317.95,763.33
9,319.02,763.33
5,320.09,763.33
32,311.49,764.26
10,312.57,764.26
9,316.86,764.26
9,317.93,764.26
10,319.0,764.26
4,320.08,764.26
27,311.48,765.19
20,312.55,765.19
2,314.69,765.19
8,316.84,765.19
5,317.91,765.19
7,318.98,765.19
33,311.46,766.11
49,312.53,766.11
23,313.6,766.11
1,314.67,766.11
5,317.89,766.11
32,318.96,766.11
12,321.11,766.11
21,311.44,767.04
15,312.51,767.04
16,313.58,767.04
7,314.66,767.04
10,317.87,767.04
28,318.95,767.04
58,320.02,767.04
20,311.42,767.96
22,312.49,767.96
19,314.64,767.96
15,315.71,767.96
14,316.78,767.96
11,318.93,767.96
23,320.0,767.96
20,327.68,759.63
4,329.83,759.63
2,330.9,759.63
2,331.97,759.63
3,327.66,760.56
5,328.73,760.56
17,329.81,760.56
1,330.88,760.56
3,331.95,760.56
18,327.64,761.48
1,328.72,761.48
13,329.79,761.48
19,330.86,761.48
6,325.48,762.41
12,326.55,762.41
529,327.62,762.41
11,328.7,762.41
447,326.53,763.33
755,327.6,763.33
3,322.22,764.26
6,323.29,764.26
5,325.44,764.26
593,326.51,764.26
157,327.58,764.26
25,329.73,764.26
5,323.27,765.19
4,324.35,765.19
8,325.42,765.19
86,326.49,765.19
23,327.56,765.19
12,328.64,765.19
4,329.71,765.19
7,323.25,766.11
8,324.33,766.11
1,326.47,766.11
16,327.54,766.11
4,328.62,766.11
11,330.76,766.11
7,326.45,767.04
10,327.52,767.04
12,330.74,767.04
11,331.81,767.04
2,322.14,767.96
44,323.22,767.96
15,325.36,767.96
30,326.43,767.96
8,327.51,767.96
14,329.65,767.96
95,330.72,767.96
6,331.79,767.96
4,333.05,759.63
7,334.12,759.63
3,335.05,766.11
11,342.56,766.11
22,333.96,767.04
9,335.03,767.04
5,336.1,767.04
3,337.18,767.04
13,341.47,767.04
40,342.54,767.04
30,332.87,767.96
104,333.94,767.96
16,335.01,767.96
5,336.08,767.96
5,337.16,767.96
8,340.37,767.96
27,341.45,767.96
7,277.05,770.74
1,268.46,771.67
28,270.6,771.67
14,275.96,771.67
23,277.04,771.67
5,278.11,771.67
27,270.59,772.59
332,277.02,772.59
168,278.09,772.59
191,270.57,773.52
202,271.64,773.52
53,275.93,773.52
55,277.0,773.52
20,278.08,773.52
14,270.56,774.44
607,271.63,774.44
20,272.7,774.44
2,273.77,774.44
5,274.84,774.44
27,275.92,774.44
2,276.99,774.44
1,271.61,775.37
43,285.67,768.89
6,287.81,768.89
13,288.88,768.89
6,279.21,769.81
2,285.65,769.81
692,286.72,769.81
10,287.79,769.81
5,279.2,770.74
11,283.49,770.74
18,285.63,770.74
1412,286.7,770.74
2,287.78,770.74
2,288.85,770.74
10,279.18,771.67
11,280.25,771.67
12,281.33,771.67
44,283.47,771.67
17,284.54,771.67
82,285.61,771.67
2054,286.69,771.67
1223,287.76,771.67
153,279.16,772.59
755,280.24,772.59
1314,281.31,772.59
2480,282.38,772.59
3370,283.45,772.59
987,284.52,772.59
29,285.6,772.59
2139,286.67,772.59
305,287.74,772.59
1054,279.15,773.52
1622,280.22,773.52
3213,281.29,773.52
4487,282.36,773.52
1778,283.44,773.52
4245,284.51,773.52
1830,285.58,773.52
1824,286.65,773.52
81,287.72,773.52
13,281.27,774.44
848,282.35,774.44
1,283.42,774.44
2014,285.56,774.44
2590,286.63,774.44
5,287.71,774.44
8,282.33,775.37
92,283.4,775.37
1394,284.47,775.37
4706,285.55,775.37
3162,286.62,775.37
2087,287.69,775.37
6,288.76,775.37
2285,283.38,776.3
4730,284.46,776.3
4200,285.53,776.3
3046,286.6,776.3
4247,287.67,776.3
366,288.74,776.3
1,282.3,777.22
98,283.37,777.22
3803,284.44,777.22
4469,285.51,777.22
1169,286.58,777.22
5099,287.65,777.22
4562,288.73,777.22
1,295.32,768.89
4,299.61,768.89
10,296.37,769.81
18,294.21,770.74
4,295.28,770.74
9,296.35,770.74
2,297.43,770.74
11,298.5,770.74
2,299.57,770.74
42,295.26,771.67
5,296.34,771.67
16,297.41,771.67
28,298.48,771.67
33,299.55,771.67
57,296.32,772.59
15,297.39,772.59
18,298.46,772.59
242,299.53,772.59
59,294.16,773.52
5,296.3,773.52
8,297.37,773.52
827,298.44,773.52
1402,299.52,773.52
649,294.14,774.44
350,296.28,774.44
650,297.35,774.44
4941,298.43,774.44
740,299.5,774.44
582,293.05,775.37
2531,294.12,775.37
3010,295.19,775.37
6399,296.26,775.37
2532,297.34,775.37
5935,298.41,775.37
109,299.48,775.37
1549,289.82,776.3
1614,293.03,776.3
4972,294.1,776.3
5148,295.17,776.3
5183,296.25,776.3
6013,297.32,776.3
1949,298.39,776.3
60,299.46,776.3
5429,289.8,777.22
350,290.87,777.22
2359,293.01,777.22
5605,294.09,777.22
6579,295.16,777.22
3575,296.23,777.22
4081,297.3,777.22
1300,298.37,777.22
27,299.44,777.22
2,300.68,768.89
3,301.75,768.89
14,302.82,768.89
22,303.89,768.89
20,304.97,768.89
1432,306.04,768.89
3776,307.11,768.89
83,308.18,768.89
28,309.26,768.89
32,310.33,768.89
9,300.66,769.81
15,301.73,769.81
6,302.8,769.81
13,304.95,769.81
166,306.02,769.81
1176,307.09,769.81
44,308.17,769.81
8,309.24,769.81
22,310.31,769.81
472,300.64,770.74
1,301.71,770.74
3,302.79,770.74
18,306.0,770.74
16,307.07,770.74
49,308.15,770.74
18,309.22,770.74
24,310.29,770.74
1643,300.62,771.67
70,301.7,771.67
7,302.77,771.67
28,305.98,771.67
4,307.06,771.67
29,308.13,771.67
25,309.2,771.67
4,310.27,771.67
1580,300.61,772.59
156,302.75,772.59
415,303.82,772.59
9,304.89,772.59
61,305.97,772.59
23,308.11,772.59
23,309.18,772.59
7,310.25,772.59
2,300.59,773.52
3353,303.8,773.52
2147,304.88,773.52
30,305.95,773.52
4,308.09,773.52
17,309.16,773.52
2,310.24,773.52
7,300.57,774.44
3,301.64,774.44
70,302.71,774.44
1324,303.79,774.44
3831,304.86,774.44
1655,305.93,774.44
22,309.15,774.44
29,310.22,774.44
1,300.55,775.37
26,301.62,775.37
15,302.7,775.37
7,303.77,775.37
3193,304.84,775.37
3355,305.91,775.37
9,306.98,775.37
3,310.2,775.37
19,300.53,776.3
163,303.75,776.3
1508,304.82,776.3
4420,305.89,776.3
283,306.96,776.3
14,309.11,776.3
7,310.18,776.3
2,300.52,777.22
4,302.66,777.22
109,303.73,777.22
1119,304.8,777.22
2768,305.87,777.22
10,306.95,777.22
50,308.02,777.22
15,309.09,777.22
30,310.16,777.22
10,311.4,768.89
18,312.47,768.89
7,313.55,768.89
16,314.62,768.89
17,315.69,768.89
50,318.91,768.89
10,319.98,768.89
26,311.38,769.81
15,312.45,769.81
14,313.53,769.81
20,314.6,769.81
33,315.67,769.81
7,318.89,769.81
48,319.96,769.81
31,311.36,770.74
15,312.44,770.74
18,313.51,770.74
80,314.58,770.74
2,315.65,770.74
25,316.72,770.74
5,317.8,770.74
21,318.87,770.74
6,319.94,770.74
12,311.35,771.67
12,312.42,771.67
23,313.49,771.67
23,314.56,771.67
10,315.63,771.67
8,316.71,771.67
9,317.78,771.67
4,318.85,771.67
32,319.92,771.67
6,311.33,772.59
28,312.4,772.59
26,313.47,772.59
11,314.54,772.59
59,315.61,772.59
12,316.69,772.59
12,317.76,772.59
14,318.83,772.59
9,319.9,772.59
7,311.31,773.52
25,313.45,773.52
18,314.52,773.52
127,315.6,773.52
20,316.67,773.52
39,317.74,773.52
29,318.81,773.52
20,311.29,774.44
13,312.36,774.44
23,313.43,774.44
14,314.5,774.44
26,315.58,774.44
47,316.65,774.44
8,317.72,774.44
7,318.79,774.44
15,319.86,774.44
2,320.94,774.44
29,311.27,775.37
9,312.34,775.37
18,313.41,775.37
4,314.49,775.37
4,315.56,775.37
71,316.63,775.37
7,317.7,775.37
15,318.77,775.37
41,319.85,775.37
72,320.92,775.37
14,311.25,776.3
27,312.32,776.3
15,313.4,776.3
33,314.47,776.3
59,315.54,776.3
15,316.61,776.3
45,317.68,776.3
7,318.75,776.3
42,319.83,776.3
5,320.9,776.3
90,311.23,777.22
26,312.3,777.22
1,313.38,777.22
20,314.45,777.22
2,315.52,777.22
19,316.59,777.22
29,317.66,777.22
114,318.74,777.22
41,319.81,777.22
2,323.2,768.89
10,324.27,768.89
4,325.34,768.89
10,326.41,768.89
14,327.49,768.89
3,328.56,768.89
21,329.63,768.89
14,331.77,768.89
34,323.18,769.81
20,324.25,769.81
23,325.32,769.81
13,326.39,769.81
31,327.47,769.81
21,328.54,769.81
8,329.61,769.81
10,331.76,769.81
1,322.09,770.74
23,324.23,770.74
8,325.3,770.74
137,326.37,770.74
12,327.45,770.74
22,328.52,770.74
9,329.59,770.74
27,330.66,770.74
37,331.74,770.74
4,322.07,771.67
28,323.14,771.67
20,324.21,771.67
55,325.28,771.67
501,326.35,771.67
31,327.43,771.67
41,328.5,771.67
7,329.57,771.67
26,330.64,771.67
6,331.72,771.67
15,323.12,772.59
14,324.19,772.59
28,325.26,772.59
51,326.34,772.59
24,327.41,772.59
8,328.48,772.59
32,329.55,772.59
26,330.62,772.59
32,331.7,772.59
8,323.1,773.52
20,324.17,773.52
19,325.24,773.52
8,326.32,773.52
8,327.39,773.52
5,328.46,773.52
56,329.53,773.52
14,330.6,773.52
12,331.68,773.52
20,324.15,774.44
54,325.22,774.44
5,326.3,774.44
33,327.37,774.44
7,328.44,774.44
35,329.51,774.44
19,330.58,774.44
6,331.66,774.44
5,323.06,775.37
30,324.13,775.37
27,325.2,775.37
5,326.28,775.37
3,327.35,775.37
31,328.42,775.37
25,329.49,775.37
19,330.56,775.37
10,331.64,775.37
8,323.04,776.3
4,324.11,776.3
62,325.19,776.3
38,326.26,776.3
22,327.33,776.3
24,328.4,776.3
20,329.47,776.3
3,330.54,776.3
12,331.62,776.3
6,323.02,777.22
10,324.09,777.22
39,325.17,777.22
24,326.24,777.22
22,327.31,777.22
19,328.38,777.22
12,329.45,777.22
16,330.52,777.22
28,331.6,777.22
13,332.85,768.89
55,333.92,768.89
3,334.99,768.89
18,332.83,769.81
5,333.9,769.81
8,332.81,770.74
8,333.88,770.74
11,332.79,771.67
2,333.86,771.67
16,332.77,772.59
3,333.84,772.59
8,332.75,773.52
14,333.82,773.52
4,332.73,774.44
30,332.71,775.37
5,333.78,775.37
6,341.28,775.37
8,342.35,775.37
24,332.69,776.3
94,342.33,776.3
15,332.67,777.22
5,275.75,783.7
119,276.82,783.7
1413,277.89,783.7
1328,277.88,784.63
3,282.28,778.15
95,283.35,778.15
2560,284.42,778.15
2807,285.49,778.15
3216,286.57,778.15
2545,287.64,778.15
6176,288.71,778.15
14,282.26,779.07
348,283.33,779.07
342,284.41,779.07
197,285.48,779.07
3288,286.55,779.07
3380,287.62,779.07
11106,288.69,779.07
148,282.25,780.0
21,283.32,780.0
3216,286.53,780.0
7448,287.6,780.0
10192,288.67,780.0
128,281.16,780.93
32,282.23,780.93
150,284.37,780.93
1409,285.44,780.93
11250,286.51,780.93
7085,287.59,780.93
14924,288.66,780.93
50,280.07,781.85
10,281.14,781.85
67,282.21,781.85
1443,283.28,781.85
3681,284.35,781.85
11475,285.43,781.85
14948,286.5,781.85
10464,287.57,781.85
15458,288.64,781.85
398,278.98,782.78
516,280.05,782.78
15,281.12,782.78
2649,282.19,782.78
2563,283.27,782.78
5654,284.34,782.78
14410,285.41,782.78
18362,286.48,782.78
8521,287.55,782.78
12994,288.62,782.78
3354,278.96,783.7
3959,280.04,783.7
18,281.11,783.7
2023,282.18,783.7
2924,283.25,783.7
13336,284.32,783.7
15974,285.39,783.7
15708,286.46,783.7
7107,287.53,783.7
13986,288.61,783.7
5855,278.95,784.63
5948,280.02,784.63
1478,281.09,784.63
6173,282.16,784.63
13156,283.23,784.63
17731,284.3,784.63
13668,285.37,784.63
4186,286.45,784.63
7272,287.52,784.63
12059,288.59,784.63
2521,278.93,785.56
7115,280.0,785.56
5207,281.07,785.56
11052,282.14,785.56
14004,283.21,785.56
7479,284.29,785.56
10947,285.36,785.56
5349,286.43,785.56
11511,287.5,785.56
7997,288.57,785.56
566,278.91,786.48
5771,279.98,786.48
10554,281.06,786.48
11776,282.13,786.48
18491,283.2,786.48
5501,284.27,786.48
2157,285.34,786.48
8785,286.41,786.48
13057,287.48,786.48
13974,288.55,786.48
6691,289.78,778.15
3541,290.85,778.15
6,293.0,778.15
4430,294.07,778.15
4998,295.14,778.15
5217,296.21,778.15
2884,297.28,778.15
1821,298.35,778.15
158,299.43,778.15
3988,289.76,779.07
6909,290.84,779.07
2152,291.91,779.07
3165,292.98,779.07
5870,294.05,779.07
5376,295.12,779.07
6441,296.19,779.07
4569,297.26,779.07
3995,298.34,779.07
1023,299.41,779.07
6980,289.75,780.0
10006,290.82,780.0
8381,291.89,780.0
5492,292.96,780.0
7253,294.03,780.0
5851,295.1,780.0
6509,296.18,780.0
5067,297.25,780.0
3077,298.32,780.0
3486,299.39,780.0
9265,289.73,780.93
11970,290.8,780.93
7219,291.87,780.93
5894,292.94,780.93
11372,294.01,780.93
4929,295.09,780.93
9439,296.16,780.93
9802,297.23,780.93
6123,298.3,780.93
6448,299.37,780.93
14938,289.71,781.85
12532,290.78,781.85
12489,291.85,781.85
14928,292.93,781.85
8185,294.0,781.85
929,295.07,781.85
4114,296.14,781.85
8585,297.21,781.85
8561,298.28,781.85
5128,299.35,781.85
12176,289.69,782.78
15351,290.77,782.78
12881,291.84,782.78
9067,292.91,782.78
5038,293.98,782.78
4911,295.05,782.78
5980,296.12,782.78
8792,297.19,782.78
6099,298.26,782.78
3331,299.34,782.78
12331,289.68,783.7
10232,290.75,783.7
10706,291.82,783.7
10075,292.89,783.7
7302,293.96,783.7
4832,295.03,783.7
3198,296.1,783.7
5018,297.18,783.7
5547,298.25,783.7
1427,299.32,783.7
8291,289.66,784.63
4806,290.73,784.63
7207,291.8,784.63
9096,292.87,784.63
6426,293.94,784.63
1661,295.02,784.63
160,296.09,784.63
2540,297.16,784.63
6058,298.23,784.63
2454,299.3,784.63
2099,289.64,785.56
2479,290.71,785.56
5490,291.78,785.56
4278,292.86,785.56
997,293.93,785.56
1124,295.0,785.56
174,296.07,785.56
283,297.14,785.56
3659,298.21,785.56
5496,299.28,785.56
9200,289.62,786.48
6825,290.7,786.48
2398,291.77,786.48
1222,292.84,786.48
60,293.91,786.48
241,294.98,786.48
13,296.05,786.48
621,298.19,786.48
4403,299.26,786.48
67,301.57,778.15
66,302.64,778.15
12,303.71,778.15
62,304.78,778.15
60,305.86,778.15
2,306.93,778.15
14,308.0,778.15
28,309.07,778.15
8,310.14,778.15
1868,300.48,779.07
105,301.55,779.07
36,302.62,779.07
9,303.69,779.07
14,304.77,779.07
33,305.84,779.07
38,307.98,779.07
15,309.05,779.07
19,310.12,779.07
1315,300.46,780.0
3,301.53,780.0
6,302.6,780.0
7,303.68,780.0
62,304.75,780.0
26,306.89,780.0
7,307.96,780.0
25,309.03,780.0
12,310.11,780.0
660,300.44,780.93
26,304.73,780.93
8,305.8,780.93
23,306.87,780.93
372,307.94,780.93
115,309.02,780.93
7,310.09,780.93
109,300.43,781.85
2,303.64,781.85
29,304.71,781.85
8,305.78,781.85
20,306.85,781.85
28,307.93,781.85
39,309.0,781.85
30,310.07,781.85
22,303.62,782.78
42,304.69,782.78
25,305.76,782.78
3,306.84,782.78
12,307.91,782.78
8,308.98,782.78
14,310.05,782.78
48,303.6,783.7
15,304.67,783.7
4,305.75,783.7
2,306.82,783.7
22,308.96,783.7
15,310.03,783.7
1992,300.37,784.63
1,302.51,784.63
44,303.59,784.63
8,304.66,784.63
4,305.73,784.63
20,306.8,784.63
24,308.94,784.63
36,310.01,784.63
324,300.35,785.56
191,303.57,785.56
16,304.64,785.56
4,305.71,785.56
16,306.78,785.56
3,307.85,785.56
6,309.99,785.56
4636,300.34,786.48
1757,301.41,786.48
2270,302.48,786.48
1223,303.55,786.48
18,304.62,786.48
3,306.76,786.48
9,307.83,786.48
14,308.9,786.48
13,309.98,786.48
16,311.21,778.15
15,312.29,778.15
38,313.36,778.15
41,314.43,778.15
234,315.5,778.15
1079,316.57,778.15
1118,317.64,778.15
150,318.72,778.15
99,319.79,778.15
29,311.2,779.07
19,312.27,779.07
8,313.34,779.07
42,314.41,779.07
1294,315.48,779.07
1657,316.55,779.07
707,317.63,779.07
41,318.7,779.07
28,319.77,779.07
18,311.18,780.0
21,312.25,780.0
30,313.32,780.0
40,314.39,780.0
27,315.46,780.0
37,316.53,780.0
18,317.61,780.0
7,318.68,780.0
21,311.16,780.93
25,312.23,780.93
28,313.3,780.93
21,314.37,780.93
21,315.44,780.93
33,316.52,780.93
19,317.59,780.93
28,318.66,780.93
15,319.73,780.93
9,311.14,781.85
28,312.21,781.85
21,313.28,781.85
26,314.35,781.85
3,315.43,781.85
34,316.5,781.85
21,317.57,781.85
29,318.64,781.85
25,319.71,781.85
38,311.12,782.78
24,312.19,782.78
23,313.26,782.78
15,314.34,782.78
16,315.41,782.78
21,316.48,782.78
36,317.55,782.78
20,318.62,782.78
25,319.69,782.78
34,320.76,782.78
19,311.1,783.7
25,312.17,783.7
154,313.25,783.7
29,314.32,783.7
12,315.39,783.7
31,316.46,783.7
49,317.53,783.7
22,318.6,783.7
79,319.67,783.7
29,320.74,783.7
18,311.08,784.63
1352,312.16,784.63
2269,313.23,784.63
465,314.3,784.63
10,315.37,784.63
27,316.44,784.63
14,317.51,784.63
103,318.58,784.63
149,319.65,784.63
42,320.72,784.63
11,311.07,785.56
153,312.14,785.56
1096,313.21,785.56
27,314.28,785.56
37,315.35,785.56
8,316.42,785.56
39,317.49,785.56
15,318.56,785.56
24,319.63,785.56
43,320.71,785.56
3,311.05,786.48
14,312.12,786.48
30,313.19,786.48
34,314.26,786.48
17,315.33,786.48
21,316.4,786.48
25,317.47,786.48
29,318.54,786.48
10,319.62,786.48
4,321.93,778.15
3,323.0,778.15
52,324.07,778.15
311,325.15,778.15
14,326.22,778.15
27,327.29,778.15
13,328.36,778.15
29,329.43,778.15
20,330.5,778.15
10,331.58,778.15
6,321.91,779.07
146,322.98,779.07
884,324.06,779.07
710,325.13,779.07
20,326.2,779.07
26,327.27,779.07
31,328.34,779.07
39,329.41,779.07
26,330.48,779.07
13,331.56,779.07
34,322.96,780.0
224,324.04,780.0
38,325.11,780.0
32,326.18,780.0
15,327.25,780.0
24,328.32,780.0
32,329.39,780.0
333,330.46,780.0
208,331.54,780.0
23,322.94,780.93
25,324.02,780.93
42,325.09,780.93
470,326.16,780.93
70,327.23,780.93
48,328.3,780.93
29,329.37,780.93
115,330.45,780.93
24,331.52,780.93
15,321.85,781.85
20,322.93,781.85
52,324.0,781.85
40,325.07,781.85
185,326.14,781.85
26,327.21,781.85
33,328.28,781.85
23,329.35,781.85
18,330.43,781.85
22,321.83,782.78
11,322.91,782.78
228,323.98,782.78
47,325.05,782.78
55,326.12,782.78
27,327.19,782.78
27,328.26,782.78
42,329.33,782.78
2,330.41,782.78
21,321.82,783.7
29,322.89,783.7
2474,323.96,783.7
2469,325.03,783.7
387,326.1,783.7
17,327.17,783.7
29,328.24,783.7
5,329.31,783.7
4,330.39,783.7
44,321.8,784.63
326,322.87,784.63
1770,323.94,784.63
437,325.01,784.63
52,326.08,784.63
19,327.15,784.63
18,328.22,784.63
42,329.29,784.63
22,321.78,785.56
42,322.85,785.56
5,323.92,785.56
22,324.99,785.56
47,326.06,785.56
29,327.13,785.56
17,328.2,785.56
5,329.27,785.56
2,324.97,786.48
12,326.04,786.48
28,327.11,786.48
3,328.18,786.48
6,329.26,786.48
9,332.65,778.15
3,332.63,779.07
7,332.61,780.0
2,333.68,780.0
2,335.82,780.0
225,340.11,780.0
234,341.18,780.0
3,342.25,780.0
15,332.59,780.93
6,333.66,780.93
7,335.8,780.93
75,339.02,780.93
383,340.09,780.93
10,341.16,780.93
31,333.64,781.85
61,334.71,781.85
35,335.78,781.85
72,339.0,781.85
273,340.07,781.85
29,334.69,782.78
6,335.76,782.78
74,338.98,782.78
512,340.05,782.78
5,334.67,783.7
117,340.03,783.7
32,341.1,783.7
3,334.65,784.63
45,340.01,784.63
164,341.08,784.63
5,259.52,792.96
1,260.6,792.96
9,259.51,793.89
319,260.58,793.89
568,260.56,794.81
58,265.92,794.81
178,266.99,794.81
3,257.34,795.74
1429,259.48,795.74
1696,260.55,795.74
1649,261.62,795.74
1,264.83,795.74
5,265.9,795.74
2,274.6,788.33
57,277.81,788.33
2684,277.79,789.26
403,276.7,790.19
6206,277.78,790.19
58,273.48,791.11
752,274.55,791.11
2769,275.62,791.11
5323,276.69,791.11
8442,277.76,791.11
74,269.18,792.04
564,272.39,792.04
1542,273.46,792.04
5332,274.53,792.04
5181,275.6,792.04
3942,276.67,792.04
6602,277.74,792.04
29,268.09,792.96
1854,269.16,792.96
1180,270.23,792.96
939,271.3,792.96
649,272.37,792.96
3039,273.44,792.96
6255,274.51,792.96
4628,275.58,792.96
4637,276.66,792.96
5365,277.73,792.96
177,268.07,793.89
1769,269.14,793.89
1222,270.21,793.89
1376,271.29,793.89
297,272.36,793.89
10,273.43,793.89
46,274.5,793.89
95,275.57,793.89
4082,276.64,793.89
4001,277.71,793.89
133,268.06,794.81
138,269.13,794.81
89,276.62,794.81
28,277.69,794.81
3281,278.9,787.41
7214,279.97,787.41
10477,281.04,787.41
11327,282.11,787.41
7858,283.18,787.41
10352,284.25,787.41
6592,285.32,787.41
14784,286.39,787.41
9345,287.47,787.41
12430,288.54,787.41
4232,278.88,788.33
9261,279.95,788.33
9324,281.02,788.33
9213,282.09,788.33
5456,283.16,788.33
9364,284.23,788.33
10938,285.31,788.33
12404,286.38,788.33
9436,287.45,788.33
14035,288.52,788.33
7995,278.86,789.26
4719,279.93,789.26
323,281.01,789.26
2948,282.08,789.26
5237,283.15,789.26
7947,284.22,789.26
11687,285.29,789.26
11325,286.36,789.26
10512,287.43,789.26
12195,288.5,789.26
5892,278.85,790.19
6027,279.92,790.19
2432,280.99,790.19
2637,282.06,790.19
6121,283.13,790.19
6856,284.2,790.19
10149,285.27,790.19
10470,286.34,790.19
9644,287.41,790.19
11205,288.48,790.19
6944,278.83,791.11
6257,279.9,791.11
3861,280.97,791.11
827,282.04,791.11
5676,283.11,791.11
7024,284.18,791.11
7457,285.25,791.11
6657,286.33,791.11
6984,287.4,791.11
4382,288.47,791.11
6179,278.81,792.04
4477,279.88,792.04
3374,280.95,792.04
94,282.03,792.04
2021,283.1,792.04
6780,284.17,792.04
6165,285.24,792.04
5825,286.31,792.04
6286,287.38,792.04
1741,288.45,792.04
3417,278.8,792.96
1508,279.87,792.96
3345,280.94,792.96
1693,282.01,792.96
60,283.08,792.96
5786,284.15,792.96
5704,285.22,792.96
5424,286.29,792.96
6186,287.36,792.96
5652,288.43,792.96
10,278.78,793.89
892,279.85,793.89
5703,280.92,793.89
